NCES-School-ID,School-Name,School-Type,NCES-District-ID,District,School-Level,Address,Phone,Latitude,Longitude
120039008738,ACCELERATION ACADEMIES LLC HOMESTEAD,Public,1200390,MIAMI-DADE,"Middle,High","910 BUREN ST, CHICAGO, IL 60607",(872)240-2025,41.8732146,-87.8437077
120039008814,ACCELERATION ACADEMIES-CENTRAL MIAMI,Public,1200390,MIAMI-DADE,"Middle,High","4719 NW 183RD ST, MIAMI, FL 33055",(786)629-1447,25.9406985,-80.2784209
120177008545,ACCELERATION ACADEMY,Public,1201770,ST. LUCIE,"Middle,High","329 SE PORT ST LUCIE BLVD, PORT ST LUCIE, FL 34984",(772)618-1777,27.2734355,-80.3407883
120144007736,ACCELERATION EAST,Public,1201440,ORANGE,"Middle,High","2274 S SEMORAN BLVD, ORLANDO, FL 32822",(407)992-0917,28.5179383,-81.3117463
120144008097,ACCELERATION WEST,Public,1201440,ORANGE,"Middle,High","2751 LAKE STANLEY RD, ORLANDO, FL 32818",(407)521-2358,28.5800635,-81.4948754
120144007952,ACCESS CHARTER,Public,1201440,ORANGE,"Middle,High","6000 E COLONIAL DR, ORLANDO, FL 32807",(321)319-0640,28.5592046,-81.3068025
120123004377,ACCESS TO EDUCATION,Public,1201230,MANATEE,"Elementary,High","6423 9TH STREET E, BRADENTON, FL 34203",(941)751-6550,27.4265958,-82.5527372
120051004345,ACHIEVE ACADEMY AT MCMILLIAN,Public,1200510,ESCAMBIA,"Elementary,High","3000 OWEN BELL LANE, PENSACOLA, FL 32507",(850)497-6692,30.360823,-87.34131289999999
120159003259,ACHIEVEMENT ACADEMY,Public,1201590,POLK,Pre-K,"716 BELLA VISTA ST E, LAKELAND, FL 33805",(863)683-6504,28.0702422,-81.9509875
120150002874,ACREAGE PINES ELEMENTARY SCHOOL,Public,1201500,PALM BEACH,Elementary,"14200 ORANGE BLVD, LOXAHATCHEE, FL 33470",(561)904-9500,26.7786638,-80.26538149999999
120039004072,ADA MERRITT K-8 CENTER,Public,1200390,MIAMI-DADE,Middle,"660 SW 3RD ST, MIAMI, FL 33130",(305)326-0791,25.7705671,-80.2057597
120087000909,ADAMS MIDDLE SCHOOL,Public,1200870,HILLSBOROUGH,Middle,"10201 N BOULEVARD, TAMPA, FL 33612",(813)975-7665,28.0417926,-82.4671495
120138001353,ADDIE R. LEWIS SCHOOL,Public,1201380,OKALOOSA,Middle,"281 MISSISSIPPI AVE, VALPARAISO, FL 32580",(850)833-4130,30.4917646,-86.49324829999999
120150001556,ADDISON MIZNER SCHOOL,Public,1201500,PALM BEACH,Middle,"199 SW 12TH AVE, BOCA RATON, FL 33486",(561)362-3100,26.346954,-80.1126365
120138003881,ADJUDICATED YOUTH FACILITY,Public,1201380,OKALOOSA,"Middle,High","4448 STRAIGHT LINE RD, CRESTVIEW, FL 32539",(850)689-7177,30.699274,-86.52254479999999
120087007633,ADVANTAGE ACADEMY OF HILLSBOROUGH,Public,1200870,HILLSBOROUGH,Middle,"304 W PROSSER DR, PLANT CITY, FL 33563",(813)567-0801,28.001753,-82.123629
120039000484,AGENORIA S PASCHAL/OLINDA ELEMENTARY SCHOOL,Public,1200390,MIAMI-DADE,Elementary,"5536 NW 21ST AVE, MIAMI, FL 33142",(305)633-0308,25.8261632,-80.2315756
120039000367,AIR BASE K-8 CENTER FOR INTERNATIONAL EDUCATION,Public,1200390,MIAMI-DADE,Middle,"12829 SW 272ND ST, HOMESTEAD, FL 33032",(305)258-3676,25.5153251,-80.3989684
120003007045,ALACHUA COUNTY JAIL,Public,1200030,ALACHUA,"Middle,High","3333 NE 39TH AVE, GAINESVILLE, FL 32609",(352)955-2160,29.6777493,-82.2792597
120003000014,ALACHUA ELEMENTARY SCHOOL,Public,1200030,ALACHUA,Elementary,"13800 NW 152ND PL, ALACHUA, FL 32615",(386)462-1841,29.7948316,-82.4921961
120003007945,ALACHUA ESCHOOL (VIRTUAL FRANCHISE),Public,1200030,ALACHUA,"Middle,High","2802 NE 8TH AVE, GAINESVILLE, FL 32641",(352)955-7584,29.6589813,-82.2886276
120003003534,ALACHUA LEARNING ACADEMY ELEMENTARY,Public,1200030,ALACHUA,Elementary,"PO BOX 1389, ALACHUA, FL 32616",(386)418-2080,29.8,-82.49
120003007954,ALACHUA LEARNING ACADEMY MIDDLE,Public,1200030,ALACHUA,Middle,"PO BOX 1389, ALACHUA, FL 32616",(386)418-2080,29.8,-82.49
120003010620,ALACHUA REGIONAL JUEVNILE DETENTION CENTER,Public,1200030,ALACHUA,"Middle,High","3434 NE 39TH AVE, GAINESVILLE, FL 32609",(352)955-2105,29.6810736,-82.2814757
120003007696,ALACHUA VIRTUAL INSTRUCTION PROGRAM,Public,1200030,ALACHUA,"Elementary,High","2802 NE 8TH AVE, GAINESVILLE, FL 32641",(352)955-7584,29.6589813,-82.2886276
120003008285,ALACHUA VIRTUAL INSTRUCTION PROGRAM (DISTRICT PROVIDED),Public,1200030,ALACHUA,Elementary,"2802 NE 8TH AVE, GAINESVILLE, FL 32641",(352)955-7584,29.6589813,-82.2886276
120087002561,ALAFIA ELEMENTARY SCHOOL,Public,1200870,HILLSBOROUGH,Elementary,"3535 CULBREATH RD, VALRICO, FL 33596",(813)744-8190,27.8881818,-82.2486947
120048000769,ALDEN ROAD EXCEP. STUDENT CENTER,Public,1200480,DUVAL,"Middle,High","11780 ALDEN RD, JACKSONVILLE, FL 32246",(904)565-2722,30.300287,-81.5130028
120105003597,ALEE ACADEMY CHARTER SCHOOL,Public,1201050,LAKE,High,"1705 E COUNTY ROAD 44, EUSTIS, FL 32736",(352)357-9426,28.8753465,-81.66823
120087000911,ALEXANDER ELEMENTARY SCHOOL,Public,1200870,HILLSBOROUGH,Elementary,"5602 N LOIS AVE, TAMPA, FL 33614",(813)872-5395,27.9979902,-82.5140709
120150002783,ALEXANDER W DREYFOOS JUNIOR SCHOOL OF THE ARTS,Public,1201500,PALM BEACH,High,"501 S SAPODILLA AVE, WEST PALM BEACH, FL 33401",(561)802-6000,26.7086549,-80.0596782
120048000663,ALFRED I. DUPONT MIDDLE SCHOOL,Public,1200480,DUVAL,Middle,"2710 DUPONT AVE, JACKSONVILLE, FL 32217",(904)739-5200,30.249869,-81.63213499999999
120174002897,ALICE B. LANDRUM MIDDLE SCHOOL,Public,1201740,ST. JOHNS,Middle,"230 LANDRUM LN, PONTE VEDRA BEACH, FL 32082",(904)547-8410,30.1642203,-81.3913977
120048002742,ALIMACANI ELEMENTARY SCHOOL,Public,1200480,DUVAL,Elementary,"2051 SAN PABLO RD S, JACKSONVILLE, FL 32224",(904)221-7101,30.3141324,-81.44683359999999
120150001479,ALLAMANDA ELEMENTARY SCHOOL,Public,1201500,PALM BEACH,Elementary,"10300 ALLAMANDA DR, PALM BEACH GARDENS, FL 33410",(561)803-7200,26.8273991,-80.0761666
120177006839,ALLAPATTAH FLATS K-8,Public,1201770,ST. LUCIE,Middle,"12051 NW COPPER CREEK DR, PORT ST LUCIE, FL 34987",(772)468-5050,27.329729,-80.448285
120174002262,ALLEN D NEASE SENIOR HIGH SCHOOL,Public,1201740,ST. JOHNS,High,"10550 RAY RD, PONTE VEDRA, FL 32081",(904)547-8300,30.0821883,-81.4466703
120108001122,ALLEN PARK ELEMENTARY SCHOOL,Public,1201080,LEE,Elementary,"3345 CANELO DR, FORT MYERS, FL 33901",(239)936-1459,26.6173079,-81.8767258
120144001446,ALOMA ELEMENTARY,Public,1201440,ORANGE,Elementary,"2949 SCARLET RD, WINTER PARK, FL 32792",(407)672-3100,28.5983066,-81.308534
120144007455,ALOMA HIGH CHARTER,Public,1201440,ORANGE,"Middle,High","495 N SEMORAN BLVD STE 1, WINTER PARK, FL 32792",(407)657-4343,28.6044801,-81.3055298
120087003711,ALONSO HIGH SCHOOL,Public,1200870,HILLSBOROUGH,High,"8302 MONTAGUE ST, TAMPA, FL 33635",(813)356-1525,28.0222111,-82.6041968
120039007635,ALONZO & TRACY MOURNING SENIOR HIGH SCHOOL,Public,1200390,MIAMI-DADE,High,"2601 NE 151ST ST, MIAMI, FL 33160",(305)919-2000,25.9170036,-80.1470435
120039008147,ALPHA CHARTER OF EXCELLENCE,Public,1200390,MIAMI-DADE,Elementary,"1217 SW FOURTH ST, MIAMI, FL 33135",(305)624-3717,25.7697438,-80.21491999999999
120018003318,ALPHABET LAND-MARGATE,Public,1200180,BROWARD,Pre-K,"2851 N STATE ROAD 7, MARGATE, FL 33063",(954)978-2900,26.2641416,-80.2018233
120159001722,ALTA VISTA ELEMENTARY SCHOOL,Public,1201590,POLK,Elementary,"801 SCENIC HWY S, HAINES CITY, FL 33844",(863)421-3235,28.0855478,-81.6250858
120168001835,ALTA VISTA ELEMENTARY SCHOOL,Public,1201680,SARASOTA,Elementary,"1050 S EUCLID AVE, SARASOTA, FL 34237",(941)361-6400,27.3248819,-82.5191365
120171001896,ALTAMONTE ELEMENTARY SCHOOL,Public,1201710,SEMINOLE,Elementary,"525 PINEVIEW ST, ALTAMONTE SPRINGS, FL 32701",(407)746-2950,28.6807906,-81.37194730000002
120195003810,ALTERNATIVE HIGH SCHOOL PROGRAM,Public,1201950,WAKULLA,High,"P.O BOX 100, CRAWFORDVILLE, FL 32326",(850)926-0065,30.18,-84.38
120039002132,ALTERNATIVE OUTREACH PROGRAM,Public,1200390,MIAMI-DADE,"Elementary,High","6300 NW 27TH AVENUE, MIAMI, FL 33147",(305)694-4444,25.8326528,-80.2424491
120150003648,ALTERNATIVE PROGRAM CENTRAL,Public,1201500,PALM BEACH,"Elementary,High","1041 45TH ST, WEST PALM BEACH, FL 33407",(561)681-5908,26.7538547,-80.0673711
120021000293,ALTHA PUBLIC SCHOOL,Public,1200210,CALHOUN,High,"25820 NE FUQUA CIR, ALTHA, FL 32421",(850)762-3121,30.5732222,-85.1261375
120105003984,ALTOONA SCHOOL,Public,1201050,LAKE,Elementary,"42630 STATE ROAD 19, ALTOONA, FL 32702",(352)669-3444,28.9698341,-81.64682169999999
120159001760,ALTURAS ELEMENTARY SCHOOL,Public,1201590,POLK,Elementary,"420 4TH ST, ALTURAS, FL 33820",(863)519-3917,27.8719921,-81.7129774
120108010674,AMANECER ELEMENTARY SCHOOL,Public,1201080,LEE,Elementary,"641 SUNRISE BLVD, LEHIGH ACRES, FL 33936",(239)301-1710,26.5898138,-81.6163224
120039000409,AMELIA EARHART ELEMENTARY SCHOOL,Public,1200390,MIAMI-DADE,Elementary,"5987 E 7TH AVE, HIALEAH, FL 33013",(305)688-9619,25.8762971,-80.26879249999999
120039000589,AMERICAN SENIOR HIGH SCHOOL,Public,1200390,MIAMI-DADE,High,"18350 NW 67TH AVE, HIALEAH, FL 33015",(305)557-3770,25.9393617,-80.3082355
120087003396,AMI KIDS TAMPA,Public,1200870,HILLSBOROUGH,"Middle,High","1730 MARITIME BLVD, TAMPA, FL 33605",(813)248-5091,27.9353685,-82.43628679999999
120003003282,AMIKIDS,Public,1200030,ALACHUA,"Middle,High","6815 SW ARCHER RD, GAINESVILLE, FL 32608",(352)336-4657,29.5998806,-82.4136481
120030008486,AMIKIDS CLAY COUNTY,Public,1200300,CLAY,"Middle,High","501 LEMON ST, GREEN COVE SPRINGS, FL 32043",(904)544-4678,29.9952227,-81.6889746
120048000425,AMIKIDS JACKSONVILLE,Public,1200480,DUVAL,"Middle,High","13375 BEACH BLVD, JACKSONVILLE, FL 32246",(904)223-1121,30.2881337,-81.4637654
120123008548,AMIKIDS MANATEE,Public,1201230,MANATEE,"Middle,High","6423 9TH ST E, BRADENTON, FL 34203",(941)723-4702,27.4265958,-82.5527372
120009008901,AMIKIDS MARITIME ACADEMY,Public,1200090,BAY,High,"PO BOX 268, PANAMA CITY, FL 32401",(850)919-2213,30.1624013,-85.6588999
120039003564,AMIKIDS MIAMI-DADE NORTH,Public,1200390,MIAMI-DADE,"Middle,High","2701 NE 151ST ST, MIAMI, FL 33160",(305)636-6160,25.9157139,-80.1445593
120039003563,AMIKIDS MIAMI-DADE SOUTH,Public,1200390,MIAMI-DADE,"Middle,High","1820 ARTHUR LAMB JR RD, MIAMI, FL 33149",(305)363-6160,25.7389515,-80.158405
120018003324,AMIKIDS OF GREATER FORT LAUDERDALE,Public,1200180,BROWARD,"Middle,High","3220 SW 4TH AVE, FT LAUDERDALE, FL 33315",(754)321-7550,26.0841341,-80.1460572
120144002918,AMIKIDS ORLANDO,Public,1201440,ORANGE,"Middle,High","1461 S LAKE PLEASANT RD, APOPKA, FL 32703",(407)886-5405,28.6565281,-81.47575049999999
120192007093,AMIKIDS VOLUSIA,Public,1201920,VOLUSIA,"Middle,High","1420 MASON AVE STE A, DAYTONA BEACH, FL 32117",(386)274-5786,29.2134386,-81.0635667
120111001176,AMOS P. GODBY HIGH SCHOOL,Public,1201110,LEON,High,"1717 W THARPE ST, TALLAHASSEE, FL 32303",(850)488-1325,30.4612456,-84.3161136
120048000766,ANCHOR ACADEMY,Public,1200480,DUVAL,Elementary,"555 WONDERWOOD DR, ATLANTIC BEACH, FL 32233",(904)247-5996,30.3725569,-81.40708649999999
120153001587,ANCLOTE ELEMENTARY SCHOOL,Public,1201530,PASCO,Elementary,"3610 MADISON ST, NEW PORT RICHEY, FL 34652",(727)774-3200,28.2117555,-82.7134693
120153007618,ANCLOTE HIGH SCHOOL,Public,1201530,PASCO,High,"1540 SWEETBRIAR DR, HOLIDAY, FL 34691",(727)246-3000,28.1825861,-82.77701549999999
120087002183,ANDERSON ELEMENTARY SCHOOL,Public,1200870,HILLSBOROUGH,Elementary,"3910 W FAIR OAKS AVE, TAMPA, FL 33611",(813)272-3075,27.900255,-82.5092696
120144005641,ANDOVER ELEMENTARY,Public,1201440,ORANGE,Elementary,"3100 SANCTUARY POINT BLVD, ORLANDO, FL 32825",(407)658-6800,28.507086,-81.2228682
120039007563,ANDOVER MIDDLE SCHOOL,Public,1200390,MIAMI-DADE,Middle,"121 NE 207TH ST, MIAMI, FL 33179",(305)654-2727,25.9666798,-80.19917439999999
120039008912,ANDREA CASTILLO PREPARATORY ACADEMY,Public,1200390,MIAMI-DADE,Elementary,"10201 NW 78TH ST, DORAL, FL 33178",(305)995-1000,25.8444085,-80.3761086
120048002818,ANDREW A. ROBINSON ELEMENTARY SCHOOL,Public,1200480,DUVAL,Elementary,"101 W 12TH ST, JACKSONVILLE, FL 32206",(904)630-6550,30.3519927,-81.65635759999999
120048000649,ANDREW JACKSON HIGH SCHOOL,Public,1200480,DUVAL,High,"3816 N MAIN ST, JACKSONVILLE, FL 32206",(904)630-6950,30.3621068,-81.6559819
120015000086,ANDREW JACKSON MIDDLE SCHOOL,Public,1200150,BREVARD,Middle,"1515 KNOX MCRAE DR, TITUSVILLE, FL 32780",(321)269-1812,28.56926,-80.8191251
120018007904,ANDREWS HIGH SCHOOL,Public,1200180,BROWARD,High,"3500 N ANDREWS AVENUE, POMPANO BEACH, FL 33064",(954)944-4123,26.1712187,-80.1449924
120153010697,ANGELINE ACADEMY OF INNOVATION,Public,1201530,PASCO,"Middle,High","8916 ANGELINE SCHOOL WAY, LAND O LAKES, FL 34638",(813)794-2000,28.287243,-82.53668499999999
120018003311,ANN STORCK CENTER INC.,Public,1200180,BROWARD,Pre-K,"1790 SW 43RD WAY, FT LAUDERDALE, FL 33317",(954)584-8000,26.1011969,-80.2067685
120123001217,ANNA MARIA ELEMENTARY SCHOOL,Public,1201230,MANATEE,Elementary,"4700 GULF DR, HOLMES BEACH, FL 34217",(941)708-5525,27.5023341,-82.7116142
120018000245,ANNABEL C. PERRY PK-8,Public,1200180,BROWARD,Middle,"6850 SW 34TH ST, MIRAMAR, FL 33023",(754)323-7050,25.9789195,-80.22510419999999
120138001320,ANNETTE P. EDWINS ELEMENTARY SCHOOL,Public,1201380,OKALOOSA,Elementary,"7 WRIGHT PKWY SW, FORT WALTON BEACH, FL 32548",(850)833-3333,30.4106574,-86.6378058
120123007368,ANNIE LUCY WILLIAMS ELEMENTARY SCHOOL,Public,1201230,MANATEE,Elementary,"3404 FORT HAMER RD, PARRISH, FL 34219",(941)776-4040,27.5810462,-82.43929969999999
120048000641,ANNIE R. MORGAN ELEMENTARY SCHOOL,Public,1200480,DUVAL,Elementary,"964 SAINT CLAIR ST, JACKSONVILLE, FL 32254",(904)381-3970,30.3360868,-81.7175709
120156001592,ANONA ELEMENTARY SCHOOL,Public,1201560,PINELLAS,Elementary,"12301 INDIAN ROCKS RD, LARGO, FL 33774",(727)588-4730,27.8849862,-82.83170659999999
120126001252,ANTHONY ELEMENTARY SCHOOL,Public,1201260,MARION,Elementary,"9501 NE JACKSONVILLE RD, ANTHONY, FL 32617",(352)671-6000,29.2886842,-82.11088269999999
120138003209,ANTIOCH ELEMENTARY SCHOOL,Public,1201380,OKALOOSA,Elementary,"4700 WHITEHURST LN, CRESTVIEW, FL 32536",(850)683-7540,30.7125034,-86.61097649999999
120111001192,APALACHEE ELEMENTARY SCHOOL,Public,1201110,LEON,Elementary,"650 TROJAN TRL, TALLAHASSEE, FL 32311",(850)488-7110,30.439843,-84.217603
120057003708,APALACHICOLA BAY CHARTER SCHOOL,Public,1200570,FRANKLIN,Middle,"98 12TH ST, APALACHICOLA, FL 32320",(850)653-1222,29.72192789999999,-84.9922041
120117004171,APALACHICOLA FOREST YOUTH ACADEMY,Public,1201170,LIBERTY,"Elementary,High","PO BOX 409, HOSFORD, FL 32321",(850)379-3973,30.3868294,-84.7980966
120087002184,APOLLO BEACH ELEMENTARY SCHOOL,Public,1200870,HILLSBOROUGH,Elementary,"501 APOLLO BEACH BLVD, APOLLO BEACH, FL 33572",(813)671-5172,27.7750669,-82.4019814
120015000081,APOLLO ELEMENTARY SCHOOL,Public,1200150,BREVARD,,"3085 KNOX MCRAE DR, TITUSVILLE, FL 32780",(321)267-7890,28.5805068,-80.8435674
120018000256,APOLLO MIDDLE SCHOOL,Public,1200180,BROWARD,Middle,"6800 ARTHUR ST, HOLLYWOOD, FL 33024",(754)323-2900,26.0191239,-80.225487
120144001438,APOPKA ELEMENTARY,Public,1201440,ORANGE,Elementary,"311 VICK RD, APOPKA, FL 32712",(407)884-2200,28.684739,-81.524812
120144001455,APOPKA HIGH,Public,1201440,ORANGE,"Middle,High","555 W MARTIN ST, APOPKA, FL 32712",(407)905-5500,28.6934856,-81.5219269
120144001376,APOPKA MIDDLE,Public,1201440,ORANGE,Middle,"425 N PARK AVE, APOPKA, FL 32712",(407)884-2208,28.6858355,-81.50812169999999
120144002685,ARBOR RIDGE K-8,Public,1201440,ORANGE,Middle,"2900 LOGANDALE DR, ORLANDO, FL 32817",(407)672-3110,28.5873681,-81.2532344
120018003310,ARC BROWARD INC.,Public,1200180,BROWARD,High,"10250 NW 53RD ST, SUNRISE, FL 33351",(954)746-9400,26.1881566,-80.2864553
120039007515,ARCHCREEK ELEMENTARY SCHOOL,Public,1200390,MIAMI-DADE,Elementary,"702 NE 137TH ST, NORTH MIAMI, FL 33161",(305)892-4000,25.9005214,-80.1826243
120003000015,ARCHER ELEMENTARY,Public,1200030,ALACHUA,Elementary,"14533 SW 170TH ST, ARCHER, FL 32618",(352)495-2111,29.5200803,-82.5222787
120039003832,ARCHIMEDEAN ACADEMY,Public,1200390,MIAMI-DADE,Elementary,"12425 SW 72ND ST, MIAMI, FL 33183",(305)279-6572,25.7011003,-80.39494069999999
120039005485,ARCHIMEDEAN MIDDLE CONSERVATORY,Public,1200390,MIAMI-DADE,Middle,"12425 SW 72ND ST, MIAMI, FL 33183",(305)279-6572,25.7011003,-80.39494069999999
120039007456,ARCHIMEDEAN UPPER CONSERVATORY,Public,1200390,MIAMI-DADE,High,"12425 SW 72ND ST, MIAMI, FL 33183",(305)279-6572,25.7011003,-80.39494069999999
120039000369,ARCOLA LAKE ELEMENTARY SCHOOL,Public,1200390,MIAMI-DADE,Elementary,"1037 NW 81ST ST, MIAMI, FL 33150",(305)836-2820,25.8494565,-80.2145994
120030005469,ARGYLE ELEMENTARY SCHOOL,Public,1200300,CLAY,,"2625 SPENCERS PLANTATION BLVD, ORANGE PARK, FL 32073",(904)336-0375,30.1771274,-81.7891159
120048000653,ARLINGTON ELEMENTARY SCHOOL,Public,1200480,DUVAL,Elementary,"1201 UNIVERSITY BLVD N, JACKSONVILLE, FL 32211",(904)745-4900,30.331998,-81.601815
120048000761,ARLINGTON HEIGHTS ELEMENTARY SCHOOL,Public,1200480,DUVAL,Elementary,"1520 SPRINKLE DR, JACKSONVILLE, FL 32211",(904)745-4923,30.3365934,-81.5928892
120048000739,ARLINGTON MIDDLE SCHOOL,Public,1200480,DUVAL,Middle,"8141 LONE STAR RD, JACKSONVILLE, FL 32211",(904)720-1680,30.3377248,-81.57058599999999
120087002505,ARMWOOD HIGH SCHOOL,Public,1200870,HILLSBOROUGH,High,"12000 E US HIGHWAY 92, SEFFNER, FL 33584",(813)744-8040,28.0056758,-82.29600459999999
120039007972,ARTHUR AND POLLY MAYS CONSERVATORY OF THE ARTS,Public,1200390,MIAMI-DADE,"Middle,High","11700 SW 216TH ST, GOULDS, FL 33170",(305)233-2300,25.5658009,-80.3798685
120039000542,ARVIDA MIDDLE SCHOOL,Public,1200390,MIAMI-DADE,Middle,"10900 SW 127TH AVE, MIAMI, FL 33186",(305)385-7144,25.6666071,-80.40100439999999
120018008473,ASCEND CAREER ACADEMY,Public,1200180,BROWARD,High,"5251 COCONUT CREEK PKWY, MARGATE, FL 33063",(954)978-4555,26.2447117,-80.19750040000001
120168001859,ASHTON ELEMENTARY SCHOOL,Public,1201680,SARASOTA,Elementary,"5110 ASHTON RD, SARASOTA, FL 34233",(941)361-6440,27.278419,-82.46755499999999
120144007942,ASPIRE ACADEMY CHARTER,Public,1201440,ORANGE,Elementary,"928 MALONE DR, ORLANDO, FL 32810",(407)297-9955,28.6088548,-81.39501229999999
120039008908,ASPIRE PREPARATORY ACADEMY,Public,1200390,MIAMI-DADE,Elementary,"21311 NW 34 STREET, MIAMI GARDENS, FL 33056",(305)995-1000,25.9695121,-80.25795699999999
120111001188,ASTORIA PARK ELEMENTARY SCHOOL,Public,1201110,LEON,Elementary,"2465 ATLAS RD, TALLAHASSEE, FL 32303",(850)488-4673,30.476046,-84.3219811
